record_id,event_timestamp_utc,source_system,depot_id,depot_name,region,product_code,tank_id,pipeline_segment,flow_rate_lpm,pressure_psi,temperature_c,inventory_litres,pump_status,valve_status,api_weather_condition,api_temperature_c,scraped_market_price_usd_bbl,operator_shift,incident_flag,maintenance_required,ingested_at_utc,batch_id,quality_issue_type,missing_record_flag,null_record_flag,source_url,d_depot_name,source
OPS-03157,"2026-04-02 21:00:00+00:00",API,DPT006,"Morendat Training Hub",Central,PMS,T02,Mombasa-Nairobi,1097.05,55.66,23.1,1176657.32,RUNNING,OPEN,Windy,23.6,83.91,Night,0,0,2026-04-02T21:05:00Z,BATCH-20260402,VALID,0,0,https://ops.example.local/dpt006/pms,"Morendat Training Hub",SQLite
OPS-03158,"2026-04-02 21:15:00+00:00",WEB_SCRAPE,DPT004,"Kisumu Depot",Nyanza,IK,T05,Eldoret-Kisumu,454.46,164.21,20.6,1240335.29,RUNNING,OPEN,Cloudy,17.1,105.42,Night,0,0,2026-04-02T21:37:00Z,BATCH-20260402,VALID,0,0,https://ops.example.local/dpt004/ik,"Kisumu Depot",SQLite
OPS-03159,"2026-04-02 21:30:00+00:00",SCADA,DPT004,"Kisumu Depot",Nyanza,PMS,T08,Mombasa-Nairobi,689.9,162.48,25.6,644245.15,RUNNING,OPEN,Cloudy,33.9,77.55,Night,0,0,2026-04-02T21:33:00Z,BATCH-20260402,VALID,0,0,https://ops.example.local/dpt004/pms,"Kisumu Depot",SQLite
OPS-03160,"2026-04-02 21:45:00+00:00",API,DPT001,"Nairobi Terminal",Central,IK,T02,Nairobi-Eldoret,1255.93,137.88,26.2,690854.47,RUNNING,OPEN,Clear,21.3,82.56,Night,0,0,2026-04-02T22:12:00Z,BATCH-20260402,VALID,0,0,https://ops.example.local/dpt001/ik,"Nairobi Terminal",SQLite
OPS-03161,"2026-04-02 22:00:00+00:00",SCADA,DPT003,"Eldoret Depot","Rift Valley",PMS,T18,Eldoret-Kisumu,1179.22,87.66,34.2,1179970.26,RUNNING,OPEN,"Heavy Rain",16.3,109.56,Night,0,0,2026-04-02T22:23:00Z,BATCH-20260402,VALID,0,0,https://ops.example.local/dpt003/pms,"Eldoret Depot",SQLite
OPS-03162,"2026-04-02 22:15:00+00:00",WEB_SCRAPE,DPT002,"Mombasa Terminal",Coast,IK,T07,Nairobi-Eldoret,668.02,96.68,21.8,989260.89,RUNNING,OPEN,"Heavy Rain",33.4,99.63,Night,0,0,2026-04-02T22:34:00Z,BATCH-20260402,VALID,0,0,https://ops.example.local/dpt002/ik,"Mombasa Terminal",SQLite
OPS-03163,"2026-04-02 22:30:00+00:00",WEB_SCRAPE,DPT006,"Morendat Training Hub",Central,JET-A1,T17,Mombasa-Nairobi,447.18,121.57,21.9,1371094.82,RUNNING,OPEN,"Light Rain",26.5,88.32,Night,0,0,2026-04-02T22:40:00Z,BATCH-20260402,VALID,0,0,https://ops.example.local/dpt006/jet-a1,"Morendat Training Hub",SQLite
OPS-03164,"2026-04-02 22:45:00+00:00",SCADA,DPT003,"Eldoret Depot","Rift Valley",AGO,T09,Eldoret-Kisumu,1091.6,168.14,31.4,1056037.52,STOPPED,OPEN,Clear,27.1,86.94,Night,0,0,2026-04-02T23:16:00Z,BATCH-20260402,VALID,0,0,https://ops.example.local/dpt003/ago,"Eldoret Depot",SQLite
OPS-03167,"2026-04-02 23:30:00+00:00",SCADA,DPT003,"Eldoret Depot","Rift Valley",JET-A1,T15,Eldoret-Kisumu,1229.89,181.02,19.3,1417545.05,RUNNING,OPEN,"Heavy Rain",17.1,77.7,Night,0,0,2026-04-02T23:32:00Z,BATCH-20260402,VALID,0,0,https://ops.example.local/dpt003/jet-a1,"Eldoret Depot",SQLite
OPS-03168,"2026-04-02 23:45:00+00:00",WEB_SCRAPE,DPT003,"Eldoret Depot","Rift Valley",PMS,T02,Eldoret-Kisumu,1015.66,141.46,29.6,2001232.36,STOPPED,CLOSED,"Light Rain",17.6,83.0,Night,0,1,2026-04-02T23:51:00Z,BATCH-20260402,VALID,0,0,https://ops.example.local/dpt003/pms,"Eldoret Depot",SQLite
OPS-03170,"2026-04-03 00:15:00+00:00",SQL_DB,DPT004,"Kisumu Depot",Nyanza,JET-A1,T05,Eldoret-Kisumu,954.24,160.84,21.3,638258.65,ALARM,OPEN,Windy,30.0,87.9,Day,1,0,2026-04-03T00:51:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt004/jet-a1,"Kisumu Depot",SQLite
OPS-03171,"2026-04-03 00:30:00+00:00",SQL_DB,DPT001,"Nairobi Terminal",Central,PMS,T16,Nairobi-Eldoret,1151.37,58.38,18.7,2286013.17,RUNNING,OPEN,Cloudy,18.0,89.41,Day,0,0,2026-04-03T00:52:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt001/pms,"Nairobi Terminal",SQLite
OPS-03173,"2026-04-03 01:00:00+00:00",SQL_DB,DPT003,"Eldoret Depot","Rift Valley",IK,T18,Eldoret-Kisumu,857.78,79.06,20.8,152989.61,ALARM,OPEN,"Light Rain",17.8,99.49,Day,0,0,2026-04-03T01:07:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt003/ik,"Eldoret Depot",SQLite
OPS-03174,"2026-04-03 01:15:00+00:00",API,DPT004,"Kisumu Depot",Nyanza,PMS,T13,Eldoret-Kisumu,686.75,164.23,20.6,1242330.3,RUNNING,OPEN,Clear,18.3,96.39,Day,0,0,2026-04-03T01:43:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt004/pms,"Kisumu Depot",SQLite
OPS-03177,"2026-04-03 02:00:00+00:00",SCADA,DPT003,"Eldoret Depot","Rift Valley",AGO,T12,Mombasa-Nairobi,614.67,150.84,18.5,794490.87,RUNNING,OPEN,Clear,26.2,88.67,Day,0,0,2026-04-03T02:40:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt003/ago,"Eldoret Depot",SQLite
OPS-03178,"2026-04-03 02:15:00+00:00",SQL_DB,DPT005,"Nakuru Depot","Rift Valley",PMS,T07,Eldoret-Kisumu,813.48,62.62,26.2,174335.25,RUNNING,OPEN,Cloudy,20.4,77.88,Day,0,0,2026-04-03T02:37:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt005/pms,"Nakuru Depot",SQLite
OPS-03179,"2026-04-03 02:30:00+00:00",SCADA,DPT003,"Eldoret Depot","Rift Valley",PMS,T10,Mombasa-Nairobi,870.91,69.64,28.7,2627023.59,RUNNING,OPEN,"Light Rain",28.4,86.5,Day,0,0,2026-04-03T02:43:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt003/pms,"Eldoret Depot",SQLite
OPS-03180,"2026-04-03 02:45:00+00:00",WEB_SCRAPE,DPT006,"Morendat Training Hub",Central,IK,T07,Eldoret-Kisumu,1094.46,115.02,20.7,1596012.55,IDLE,OPEN,"Light Rain",20.3,79.01,Day,0,0,2026-04-03T03:01:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt006/ik,"Morendat Training Hub",SQLite
OPS-03181,"2026-04-03 03:00:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",JET-A1,T02,Eldoret-Kisumu,1300.71,153.18,37.1,1749607.68,STOPPED,OPEN,Cloudy,24.5,101.06,Day,0,0,2026-04-03T03:37:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt003/jet-a1,"Eldoret Depot",SQLite
OPS-03182,"2026-04-03 03:15:00+00:00",SCADA,DPT006,"Morendat Training Hub",Central,PMS,T03,Nairobi-Eldoret,1288.81,109.92,30.2,1798443.72,RUNNING,OPEN,"Heavy Rain",16.7,92.51,Day,0,0,2026-04-03T03:29:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt006/pms,"Morendat Training Hub",SQLite
OPS-03183,"2026-04-03 03:30:00+00:00",SCADA,DPT006,"Morendat Training Hub",Central,AGO,T16,Mombasa-Nairobi,756.99,63.83,25.3,2196850.13,RUNNING,OPEN,Clear,17.5,74.88,Day,0,0,2026-04-03T04:01:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt006/ago,"Morendat Training Hub",SQLite
OPS-03184,"2026-04-03 03:45:00+00:00",SCADA,DPT001,"Nairobi Terminal",Central,IK,T13,Nairobi-Eldoret,596.1,90.66,33.9,1453895.73,RUNNING,OPEN,Windy,31.5,96.9,Day,0,1,2026-04-03T04:17:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt001/ik,"Nairobi Terminal",SQLite
OPS-03186,"2026-04-03 04:15:00+00:00",WEB_SCRAPE,DPT002,"Mombasa Terminal",Coast,IK,T09,Nairobi-Eldoret,1123.39,99.6,34.1,2004973.12,ALARM,PARTIAL,Windy,29.6,112.83,Day,0,0,2026-04-03T04:20:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt002/ik,"Mombasa Terminal",SQLite
OPS-03187,"2026-04-03 04:30:00+00:00",SCADA,DPT006,"Morendat Training Hub",Central,IK,T18,Eldoret-Kisumu,424.25,58.62,36.5,1301544.25,RUNNING,CLOSED,Clear,31.9,109.88,Day,0,1,2026-04-03T04:53:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt006/ik,"Morendat Training Hub",SQLite
OPS-03189,"2026-04-03 05:00:00+00:00",API,DPT005,"Nakuru Depot","Rift Valley",AGO,T18,Mombasa-Nairobi,673.56,156.3,24.3,1723985.93,RUNNING,OPEN,Windy,26.3,107.84,Day,0,0,2026-04-03T05:16:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt005/ago,"Nakuru Depot",SQLite
OPS-03190,"2026-04-03 05:15:00+00:00",SCADA,DPT005,"Nakuru Depot","Rift Valley",JET-A1,T11,Eldoret-Kisumu,852.44,125.47,35.5,187652.49,IDLE,OPEN,Clear,28.9,86.4,Day,0,0,2026-04-03T05:18:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt005/jet-a1,"Nakuru Depot",SQLite
OPS-03191,"2026-04-03 05:30:00+00:00",SCADA,DPT003,"Eldoret Depot","Rift Valley",AGO,T05,Mombasa-Nairobi,1094.18,116.42,18.3,1771757.14,RUNNING,OPEN,"Light Rain",17.5,105.63,Day,0,0,2026-04-03T05:45:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt003/ago,"Eldoret Depot",SQLite
OPS-03192,"2026-04-03 05:45:00+00:00",SCADA,DPT002,"Mombasa Terminal",Coast,IK,T01,Nairobi-Morendat,1337.5,124.15,35.3,1186044.51,RUNNING,PARTIAL,Windy,17.1,74.68,Day,0,0,2026-04-03T06:14:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt002/ik,"Mombasa Terminal",SQLite
OPS-03193,"2026-04-03 06:00:00+00:00",API,DPT001,"Nairobi Terminal",Central,PMS,T08,Nairobi-Eldoret,492.83,160.44,22.8,417717.28,IDLE,PARTIAL,"Light Rain",32.9,88.67,Day,0,0,2026-04-03T06:04:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt001/pms,"Nairobi Terminal",SQLite
OPS-03194,"2026-04-03 06:15:00+00:00",SCADA,DPT002,"Mombasa Terminal",Coast,AGO,T02,Eldoret-Kisumu,840.86,97.41,22.0,494305.2,STOPPED,OPEN,Windy,21.1,96.7,Day,0,0,2026-04-03T06:22:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt002/ago,"Mombasa Terminal",SQLite
OPS-03195,"2026-04-03 06:30:00+00:00",WEB_SCRAPE,DPT001,"Nairobi Terminal",Central,JET-A1,T08,Nairobi-Eldoret,859.12,63.16,27.3,1933588.07,RUNNING,OPEN,"Heavy Rain",16.3,103.19,Day,0,0,2026-04-03T06:39:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt001/jet-a1,"Nairobi Terminal",SQLite
OPS-03196,"2026-04-03 06:45:00+00:00",SCADA,DPT006,"Morendat Training Hub",Central,JET-A1,T08,Mombasa-Nairobi,856.91,184.45,33.3,2014668.54,STOPPED,OPEN,Clear,27.8,109.74,Day,0,1,2026-04-03T07:24:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt006/jet-a1,"Morendat Training Hub",SQLite
OPS-03197,"2026-04-03 07:00:00+00:00",API,DPT004,"Kisumu Depot",Nyanza,PMS,T11,Nairobi-Morendat,1130.18,99.91,20.8,320846.2,RUNNING,OPEN,Windy,17.1,102.0,Day,0,0,2026-04-03T07:29:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt004/pms,"Kisumu Depot",SQLite
OPS-03198,"2026-04-03 07:15:00+00:00",WEB_SCRAPE,DPT005,"Nakuru Depot","Rift Valley",AGO,T05,Nairobi-Eldoret,1084.91,121.99,25.5,1114682.16,RUNNING,OPEN,"Light Rain",21.9,106.63,Day,0,1,2026-04-03T07:21:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt005/ago,"Nakuru Depot",SQLite
OPS-03199,"2026-04-03 07:30:00+00:00",SQL_DB,DPT004,"Kisumu Depot",Nyanza,PMS,T06,Nairobi-Morendat,770.26,85.5,28.7,192555.95,STOPPED,PARTIAL,Cloudy,21.8,108.42,Day,0,1,2026-04-03T07:51:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt004/pms,"Kisumu Depot",SQLite
OPS-03200,"2026-04-03 07:45:00+00:00",API,DPT006,"Morendat Training Hub",Central,PMS,T07,Nairobi-Eldoret,425.45,90.92,30.7,1141839.68,RUNNING,OPEN,"Heavy Rain",30.4,86.21,Day,0,0,2026-04-03T08:15:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt006/pms,"Morendat Training Hub",SQLite
OPS-03201,"2026-04-03 08:00:00+00:00",WEB_SCRAPE,DPT001,"Nairobi Terminal",Central,PMS,T02,Eldoret-Kisumu,611.92,64.43,24.9,1239907.1,ALARM,PARTIAL,"Light Rain",24.9,112.27,Evening,0,0,2026-04-03T08:23:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt001/pms,"Nairobi Terminal",SQLite
OPS-03202,"2026-04-03 08:15:00+00:00",API,DPT005,"Nakuru Depot","Rift Valley",JET-A1,T11,Nairobi-Eldoret,449.89,87.44,37.3,800632.85,IDLE,OPEN,Cloudy,24.9,99.1,Evening,0,0,2026-04-03T08:40:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt005/jet-a1,"Nakuru Depot",SQLite
OPS-03203,"2026-04-03 08:30:00+00:00",SCADA,DPT002,"Mombasa Terminal",Coast,AGO,T09,Mombasa-Nairobi,731.93,76.14,18.0,2084846.73,RUNNING,CLOSED,Cloudy,16.9,78.86,Evening,0,0,2026-04-03T08:49:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt002/ago,"Mombasa Terminal",SQLite
OPS-03204,"2026-04-03 08:45:00+00:00",SCADA,DPT005,"Nakuru Depot","Rift Valley",IK,T12,Nairobi-Eldoret,1212.11,121.44,32.1,1919478.61,IDLE,OPEN,"Heavy Rain",23.0,72.97,Evening,0,0,2026-04-03T09:13:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt005/ik,"Nakuru Depot",SQLite
OPS-03206,"2026-04-03 09:15:00+00:00",SCADA,DPT002,"Mombasa Terminal",Coast,JET-A1,T09,Mombasa-Nairobi,1100.48,170.82,27.0,696712.06,IDLE,OPEN,"Light Rain",33.6,114.83,Evening,0,0,2026-04-03T09:29:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt002/jet-a1,"Mombasa Terminal",SQLite
OPS-03207,"2026-04-03 09:30:00+00:00",SCADA,DPT006,"Morendat Training Hub",Central,IK,T02,Eldoret-Kisumu,1006.92,116.87,25.1,378504.89,RUNNING,OPEN,Clear,28.4,105.59,Evening,0,0,2026-04-03T09:50:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt006/ik,"Morendat Training Hub",SQLite
OPS-03208,"2026-04-03 09:45:00+00:00",SCADA,DPT002,"Mombasa Terminal",Coast,JET-A1,T03,Nairobi-Morendat,1254.74,152.57,33.9,1870330.9,ALARM,CLOSED,Cloudy,26.2,108.34,Evening,0,0,2026-04-03T10:14:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt002/jet-a1,"Mombasa Terminal",SQLite
OPS-03209,"2026-04-03 10:00:00+00:00",WEB_SCRAPE,DPT006,"Morendat Training Hub",Central,IK,T18,Nairobi-Morendat,452.81,120.42,18.9,1420258.17,STOPPED,OPEN,"Heavy Rain",30.1,112.74,Evening,0,0,2026-04-03T10:38:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt006/ik,"Morendat Training Hub",SQLite
OPS-03210,"2026-04-03 10:15:00+00:00",WEB_SCRAPE,DPT003,"Eldoret Depot","Rift Valley",JET-A1,T12,Eldoret-Kisumu,1274.47,55.68,33.1,816297.21,RUNNING,PARTIAL,"Light Rain",32.5,74.69,Evening,0,1,2026-04-03T10:32:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt003/jet-a1,"Eldoret Depot",SQLite
OPS-03211,"2026-04-03 10:30:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",IK,T02,Eldoret-Kisumu,461.19,88.94,35.8,1663841.51,RUNNING,OPEN,Windy,21.3,100.32,Evening,0,0,2026-04-03T10:55:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt003/ik,"Eldoret Depot",SQLite
OPS-03212,"2026-04-03 10:45:00+00:00",WEB_SCRAPE,DPT001,"Nairobi Terminal",Central,PMS,T14,Eldoret-Kisumu,749.16,143.62,31.0,2080190.45,ALARM,OPEN,Windy,21.7,78.12,Evening,0,1,2026-04-03T11:03:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt001/pms,"Nairobi Terminal",SQLite
OPS-03213,"2026-04-03 11:00:00+00:00",SCADA,DPT001,"Nairobi Terminal",Central,AGO,T17,Nairobi-Eldoret,690.51,174.87,32.7,365747.62,RUNNING,OPEN,Windy,33.7,86.04,Evening,0,0,2026-04-03T11:06:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt001/ago,"Nairobi Terminal",SQLite
OPS-03214,"2026-04-03 11:15:00+00:00",SQL_DB,DPT001,"Nairobi Terminal",Central,IK,T02,Eldoret-Kisumu,730.47,118.39,23.6,2002248.74,RUNNING,OPEN,Cloudy,32.6,74.11,Evening,0,0,2026-04-03T11:31:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt001/ik,"Nairobi Terminal",SQLite
OPS-03215,"2026-04-03 11:30:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",PMS,T09,Nairobi-Eldoret,1268.88,79.68,28.7,340172.89,ALARM,OPEN,Clear,17.4,83.47,Evening,0,0,2026-04-03T11:57:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt003/pms,"Eldoret Depot",SQLite
OPS-03216,"2026-04-03 11:45:00+00:00",API,DPT004,"Kisumu Depot",Nyanza,AGO,T10,Eldoret-Kisumu,1304.91,93.52,24.1,2693392.78,RUNNING,OPEN,Clear,23.1,78.87,Evening,0,0,2026-04-03T11:50:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt004/ago,"Kisumu Depot",SQLite
OPS-03217,"2026-04-03 12:00:00+00:00",API,DPT001,"Nairobi Terminal",Central,JET-A1,T09,Nairobi-Morendat,1066.57,140.53,32.5,608270.42,RUNNING,OPEN,"Light Rain",22.3,109.42,Evening,0,0,2026-04-03T12:31:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt001/jet-a1,"Nairobi Terminal",SQLite
OPS-03218,"2026-04-03 12:15:00+00:00",SCADA,DPT004,"Kisumu Depot",Nyanza,IK,T07,Nairobi-Morendat,594.2,45.02,18.2,796222.46,ALARM,OPEN,Cloudy,21.3,107.56,Evening,0,0,2026-04-03T12:25:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt004/ik,"Kisumu Depot",SQLite
OPS-03219,"2026-04-03 12:30:00+00:00",SCADA,DPT001,"Nairobi Terminal",Central,AGO,T13,Nairobi-Eldoret,1333.03,123.97,18.9,2002705.95,RUNNING,OPEN,Clear,29.8,105.58,Evening,0,0,2026-04-03T12:47:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt001/ago,"Nairobi Terminal",SQLite
OPS-03221,"2026-04-03 13:00:00+00:00",WEB_SCRAPE,DPT005,"Nakuru Depot","Rift Valley",PMS,T08,Nairobi-Morendat,641.75,126.09,35.7,1650938.19,RUNNING,OPEN,"Heavy Rain",25.3,114.68,Evening,0,0,2026-04-03T13:04:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt005/pms,"Nakuru Depot",SQLite
OPS-03222,"2026-04-03 13:15:00+00:00",API,DPT002,"Mombasa Terminal",Coast,PMS,T06,Nairobi-Eldoret,1254.09,110.28,34.6,873347.66,RUNNING,OPEN,"Heavy Rain",32.6,88.08,Evening,0,0,2026-04-03T13:21:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt002/pms,"Mombasa Terminal",SQLite
OPS-03223,"2026-04-03 13:30:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",PMS,T12,Nairobi-Eldoret,614.88,141.26,34.9,654300.59,STOPPED,OPEN,"Heavy Rain",24.0,91.7,Evening,0,0,2026-04-03T13:38:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt003/pms,"Eldoret Depot",SQLite
OPS-03224,"2026-04-03 13:45:00+00:00",WEB_SCRAPE,DPT004,"Kisumu Depot",Nyanza,AGO,T13,Nairobi-Morendat,1287.8,46.35,31.5,1903645.91,ALARM,OPEN,"Light Rain",21.7,73.04,Evening,0,0,2026-04-03T14:04:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt004/ago,"Kisumu Depot",SQLite
OPS-03225,"2026-04-03 14:00:00+00:00",SCADA,DPT001,"Nairobi Terminal",Central,AGO,T06,Nairobi-Eldoret,1120.21,158.19,35.0,390523.07,RUNNING,OPEN,Windy,20.9,78.74,Evening,0,0,2026-04-03T14:37:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt001/ago,"Nairobi Terminal",SQLite
OPS-03227,"2026-04-03 14:30:00+00:00",WEB_SCRAPE,DPT003,"Eldoret Depot","Rift Valley",IK,T06,Nairobi-Eldoret,1160.7,174.79,35.6,2162331.43,RUNNING,OPEN,Clear,29.5,114.45,Evening,0,0,2026-04-03T15:10:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt003/ik,"Eldoret Depot",SQLite
OPS-03228,"2026-04-03 14:45:00+00:00",API,DPT004,"Kisumu Depot",Nyanza,AGO,T05,Mombasa-Nairobi,528.6,54.75,19.3,1497208.37,STOPPED,OPEN,"Heavy Rain",27.6,97.22,Evening,0,0,2026-04-03T15:20:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt004/ago,"Kisumu Depot",SQLite
OPS-03229,"2026-04-03 15:00:00+00:00",API,DPT005,"Nakuru Depot","Rift Valley",IK,T17,Eldoret-Kisumu,1012.34,88.22,36.2,531274.05,STOPPED,OPEN,Clear,29.9,72.55,Evening,0,0,2026-04-03T15:21:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt005/ik,"Nakuru Depot",SQLite
OPS-03231,"2026-04-03 15:30:00+00:00",API,DPT001,"Nairobi Terminal",Central,IK,T16,Nairobi-Morendat,547.18,75.15,33.3,1785322.11,RUNNING,OPEN,"Heavy Rain",21.6,91.66,Evening,0,0,2026-04-03T15:37:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt001/ik,"Nairobi Terminal",SQLite
OPS-03233,"2026-04-03 16:00:00+00:00",API,DPT002,"Mombasa Terminal",Coast,PMS,T16,Nairobi-Morendat,691.38,144.78,19.3,1909624.64,RUNNING,OPEN,Windy,27.7,85.11,Night,1,0,2026-04-03T16:24:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt002/pms,"Mombasa Terminal",SQLite
OPS-03236,"2026-04-03 16:45:00+00:00",SQL_DB,DPT002,"Mombasa Terminal",Coast,JET-A1,T06,Nairobi-Morendat,570.19,161.56,21.3,2630438.4,ALARM,OPEN,Windy,33.8,93.83,Night,0,0,2026-04-03T16:50:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt002/jet-a1,"Mombasa Terminal",SQLite
OPS-03238,"2026-04-03 17:15:00+00:00",SCADA,DPT005,"Nakuru Depot","Rift Valley",AGO,T14,Nairobi-Eldoret,1199.12,157.78,18.9,2408646.47,IDLE,OPEN,"Light Rain",31.7,76.69,Night,0,1,2026-04-03T17:46:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt005/ago,"Nakuru Depot",SQLite
OPS-03239,"2026-04-03 17:30:00+00:00",SQL_DB,DPT003,"Eldoret Depot","Rift Valley",PMS,T16,Nairobi-Morendat,1296.52,167.93,30.7,469471.98,RUNNING,OPEN,"Light Rain",19.8,110.63,Night,0,1,2026-04-03T18:03:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt003/pms,"Eldoret Depot",SQLite
OPS-03240,"2026-04-03 17:45:00+00:00",WEB_SCRAPE,DPT003,"Eldoret Depot","Rift Valley",PMS,T09,Eldoret-Kisumu,1001.93,68.18,18.0,2109898.19,RUNNING,OPEN,Clear,29.9,85.81,Night,0,0,2026-04-03T18:06:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt003/pms,"Eldoret Depot",SQLite
OPS-03241,"2026-04-03 18:00:00+00:00",SCADA,DPT004,"Kisumu Depot",Nyanza,PMS,T17,Nairobi-Eldoret,429.48,45.84,18.6,2588094.12,RUNNING,OPEN,Clear,30.1,88.33,Night,0,0,2026-04-03T18:12:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt004/pms,"Kisumu Depot",SQLite
OPS-03242,"2026-04-03 18:15:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",JET-A1,T09,Nairobi-Morendat,978.82,132.51,34.8,2166552.27,RUNNING,OPEN,Windy,32.0,115.33,Night,0,0,2026-04-03T18:21:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt003/jet-a1,"Eldoret Depot",SQLite
OPS-03243,"2026-04-03 18:30:00+00:00",SQL_DB,DPT002,"Mombasa Terminal",Coast,IK,T03,Mombasa-Nairobi,947.35,179.42,27.9,2647460.46,RUNNING,OPEN,Windy,18.1,73.13,Night,0,0,2026-04-03T18:50:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt002/ik,"Mombasa Terminal",SQLite
OPS-03244,"2026-04-03 18:45:00+00:00",WEB_SCRAPE,DPT003,"Eldoret Depot","Rift Valley",IK,T09,Nairobi-Eldoret,932.86,162.9,31.9,2396265.91,RUNNING,PARTIAL,"Heavy Rain",24.2,102.46,Night,0,0,2026-04-03T18:51:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt003/ik,"Eldoret Depot",SQLite
OPS-03246,"2026-04-03 19:15:00+00:00",SCADA,DPT004,"Kisumu Depot",Nyanza,AGO,T12,Eldoret-Kisumu,977.56,111.49,27.4,1251777.52,RUNNING,PARTIAL,Clear,20.2,93.86,Night,0,0,2026-04-03T19:53:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt004/ago,"Kisumu Depot",SQLite
OPS-03247,"2026-04-03 19:30:00+00:00",SCADA,DPT002,"Mombasa Terminal",Coast,IK,T01,Eldoret-Kisumu,595.2,119.87,31.0,480519.31,ALARM,PARTIAL,Cloudy,24.4,91.5,Night,0,0,2026-04-03T19:41:00Z,BATCH-20260403,VALID,0,0,https://ops.example.local/dpt002/ik,"Mombasa Terminal",SQLite
